 Net Value Growth Rate, Net Income to Stockholder's Equity, Borrowing dependency, Persistent EPS in the Last Four Seasons, Total debt/Total net worth, Equity to Liability, Retained Earnings to Total Assets, Net Value Per Share (B), Non-industry income and expenditure/revenue, ROA(C) before interest and depreciation before interest, Interest Expense Ratio, Debt ratio %, Quick Ratio, Interest Coverage Ratio (Interest expense to EBIT), Cash/Total Assets, Degree of Financial Leverage (DFL), Interest-bearing debt interest rate, Cash/Current Liability, Total income/Total expense, Total Asset Return Growth Rate Ratio, Pre-tax net Interest Rate, Working Capital/Equity, Accounts Receivable Turnover, Fixed Assets Turnover Frequency, Working Capital to Total Assets, Inventory/Working Capital, Working capitcal Turnover Rate, Operating profit per person, Total assets to GNP price, Equity to Long-term Liability, No-credit Interval, Average Collection Days, ROA(A) before interest and % after tax, Current Ratio, Current Asset Turnover Rate, Operating Profit Per Share (Yuan ¥), Current Liabilities/Equity, Cash Turnover Rate, Operating Expense Rate, Total Asset Growth Rate, Revenue Per Share (Yuan ¥), Operating Profit Rate, Quick Asset Turnover Rate, Allocation rate per person, Continuous Net Profit Growth Rate, Total expense/Assets, Inventory and accounts receivable/Net value, Revenue per person, Operating Profit Growth Rate, Cash Flow Per Share
0.000442316,0.842908543,0.369637181,0.255270871,0.006314119,0.03092823,0.950298647,0.217142135,0.303678247,0.52337542,0.630614649,0.120839254,0.011232247,0.565161549,0.26352148,0.026791818,0.0,0.011379547,0.002425218,0.263706864,0.797474401,0.741190659,0.00104694,0.006680632,0.88330441,0.277128454,0.593963763,0.394733272,0.026508926,0.110933234,0.624068954,0.006043114,0.588039686,0.013482641,0.000115855,0.098119046,0.331651787,0.000101061,9590000000.0,5200000000.0,0.106054419,0.99896643,0.000104414,0.002838467,0.2175862,0.032017422,0.40600437,0.142382092,0.847949446,0.317146495
0.0005746,0.840918799,0.377932062,0.224449277,0.010492527,0.022791879,0.937453787,0.199190932,0.303455158,0.500999366,0.632649895,0.158297306,0.005241507,0.567534278,0.120819998,0.027733991,0.000982098,0.004109614,0.002270237,0.264114041,0.797419895,0.739458907,0.000746655,0.000678578,0.835649567,0.277285771,0.593966181,0.398803736,0.00163112,0.112836049,0.623863675,0.008459676,0.562036633,0.009748488,0.000183221,0.115788617,0.335001902,7580000000.0,0.000143389,9290000000.0,0.066155452,0.999027439,0.000149081,0.006005811,0.21759368,0.037469883,0.40823099,0.03080064,0.848091225,0.31314989
0.000458437,0.84152059,0.380951635,0.23106741,0.013458996,0.020050913,0.935724047,0.192785808,0.303506399,0.494710671,0.631655046,0.176527496,0.005831037,0.56645465,0.033541452,0.027157167,0.000342034,0.001338328,0.002323541,0.263922885,0.797408551,0.741407771,0.001249835,0.002966228,0.843647247,0.277460912,0.593943759,0.408810294,0.006924615,0.122771704,0.62375725,0.005057703,0.559692543,0.010828047,818000000.0,0.115870043,0.334829894,1090000000.0,4320000000.0,6650000000.0,0.134246865,0.998993699,4850000000.0,0.006569524,0.217589698,0.023629645,0.415892865,0.153030859,0.848010042,0.318667327
0.000591768,0.838219463,0.372505776,0.203933062,0.005393082,0.034377212,0.90456063,0.162993553,0.30337709,0.432603715,0.630248558,0.109683466,0.011329566,0.564689312,0.144275104,0.026701158,0.000320032,0.007122575,0.002140928,0.264332393,0.797140862,0.737869441,0.00147302,0.000251914,0.841120786,0.277005098,0.5940375,0.388062233,0.00058523,0.11191418,0.62411059,0.004290039,0.489696904,0.011824612,0.000353593,0.088510708,0.330679781,0.000202403,0.000325864,730000000.0,0.011177156,0.998831818,0.000364995,0.00446235,0.217606598,0.047392472,0.395685824,0.009018404,0.848111388,0.318313645
0.000436253,0.841546669,0.369637181,0.234376477,0.00806409,0.026511769,0.938121629,0.189625385,0.303525735,0.513479257,0.630612252,0.138706654,0.01062026,0.565158396,0.354997569,0.026791157,0.0,0.012942815,0.002313363,0.263834301,0.797452958,0.739538046,0.000842016,0.000859381,0.848613563,0.276976445,0.593961347,0.394179236,0.000534843,0.110933234,0.624088566,0.007517815,0.561873092,0.010643961,0.000143431,0.113427245,0.333394989,0.000175222,0.000118874,744000000.0,0.064204365,0.999021431,0.000156069,0.001663894,0.217602789,0.03538637,0.403913063,0.011065905,0.848039946,0.337518568
0.000492125,0.841910501,0.369637181,0.229743784,0.003177122,0.050535715,0.941293023,0.178795668,0.303678005,0.531662848,0.630612252,0.076125404,0.011116837,0.565158396,0.016732832,0.026791157,0.0,0.001372062,0.002446485,0.264161441,0.797592959,0.736031744,0.00063912,0.00031546,0.824335501,0.277142184,0.593980841,0.397186857,0.000910354,0.110933234,0.624007855,0.009902782,0.585150458,0.013905729,0.000157025,0.105203159,0.328470325,1550000000.0,0.000171836,7600000000.0,0.020372975,0.999065685,0.000136767,0.006087239,0.217604458,0.023578273,0.40044318,0.015005214,0.848126046,0.318384381
0.000406731,0.838990512,0.369637181,0.204216697,0.00326649,0.049476103,0.934247052,0.190763137,0.303424704,0.436698679,0.630579033,0.077727726,0.007393133,0.565116791,0.084140943,0.026782503,0.000234023,0.005811043,0.00216967,0.263029272,0.79729442,0.733825395,0.000892739,0.000804914,0.784530285,0.277169333,0.593938504,0.388457972,0.000952653,0.110933234,0.623799468,0.007079759,0.504415613,0.009032109,9020000000.0,0.091686345,0.328922407,6130000000.0,0.000216703,5410000000.0,0.031988747,0.998937312,8640000000.0,0.006919915,0.21754265,0.04720513,0.398201824,0.044786511,0.847895508,0.327084954
0.000492051,0.842188557,0.371286763,0.234660112,0.004490284,0.039092334,0.945518116,0.186338545,0.303535886,0.539121533,0.630767729,0.097318378,0.006189121,0.565360953,0.059144613,0.026835417,0.000308031,0.004140276,0.002381179,0.264709265,0.797504283,0.735247841,0.001479107,0.000251914,0.80456416,0.277389423,0.59394572,0.3944506,0.00062814,0.113993778,0.623785554,0.00427723,0.587440035,0.010919155,8720000000.0,0.113590099,0.329151561,3530000000.0,0.000137954,7020000000.0,0.039959466,0.999059446,581000000.0,0.003995547,0.217798649,0.035074915,0.400463276,0.007652424,0.856110729,0.330444932
0.000458312,0.840826631,0.373869058,0.224260187,0.008502722,0.025685475,0.935162965,0.21486663,0.303481262,0.512358017,0.631271489,0.142636878,0.004154777,0.565958366,0.121602081,0.026990591,0.000325033,0.004993315,0.002304954,0.26405343,0.797450745,0.732219947,0.001491281,0.000142978,0.754329689,0.281042303,0.593918725,0.396768504,0.001804363,0.11476373,0.623290094,0.004241366,0.551079372,0.006145379,0.000174735,0.110170182,0.332746592,0.000137404,0.000154953,9570000000.0,0.040035089,0.999040842,0.0001367,0.015868893,0.217588012,0.020037147,0.399250827,0.018072059,0.84805138,0.3390394
0.000449403,0.840208114,0.373175674,0.215845703,0.005009165,0.036177853,0.939552899,0.181492562,0.303603562,0.477209574,0.632392364,0.10463464,0.009061282,0.567086882,0.026358569,0.027446368,0.000370037,0.001662536,0.002239539,0.263486957,0.797391397,0.734729419,0.000695931,0.000739098,0.794492345,0.27703961,0.59393983,0.388989394,0.001112417,0.113656002,0.623843445,0.009096692,0.537396424,0.009589986,8470000000.0,0.090220666,0.329605414,1570000000.0,0.000197276,6780000000.0,0.038310873,0.998932806,898000000.0,0.005509151,0.217565106,0.041632018,0.401001845,0.031890487,0.847841559,0.319339322
0.000398022,0.841094415,0.371074275,0.222085658,0.0019588,0.073980295,0.935872758,0.205090388,0.303814323,0.537610296,0.630661909,0.052030112,0.00813987,0.565199852,0.145553532,0.026799923,780000000.0,0.016901846,0.002476816,0.263508715,0.797633493,0.733113747,0.001667799,5900000000.0,0.774357391,0.277200254,0.593959987,0.397537369,0.269482788,0.111875041,0.623649729,0.003793064,0.559529001,0.00958749,0.000164228,0.099584724,0.327632232,0.000286478,0.000170101,4930000000.0,0.012931621,0.999034141,0.000146884,0.047558477,0.217614971,0.012922516,0.39507625,0.022857395,0.848050592,0.328146
0.00043503,0.840696956,0.372840166,0.221802023,0.008404235,0.025864102,0.937098287,0.194934895,0.303584226,0.505971823,0.631155738,0.141790368,0.004034376,0.565815378,0.05722088,0.026949599,0.000318032,0.002672252,0.002276188,0.263748048,0.797410349,0.734120976,0.001107808,0.000217115,0.778347388,0.277983321,0.593931037,0.391816105,0.002194498,0.114472343,0.62352869,0.005710089,0.544755778,0.007649898,9660000000.0,0.094536276,0.331919467,3510000000.0,0.00012905,625000000.0,0.057005006,0.998957995,5660000000.0,0.007823413,0.217575024,0.027294014,0.40353928,0.013480605,0.847912977,0.32308835
0.000507722,0.839722778,0.369637181,0.211874823,0.001986157,0.073155822,0.910657431,0.178079306,0.303328992,0.46633842,0.630596841,0.052634761,0.043603327,0.565127916,0.175518905,0.026784803,0.000440044,0.095449179,0.002159222,0.263791563,0.797313926,0.73493749,0.00100839,4540000000.0,0.810462451,0.277012809,0.594066418,0.392698039,0.001360799,0.110933234,0.625799123,0.006266838,0.519952028,0.048864122,0.000238096,0.096327661,0.326476563,0.0004595,0.000183862,8740000000.0,0.006443124,0.998999245,0.000237864,0.021289429,0.217439615,0.013536935,0.394849837,0.005989748,0.84798829,0.319799109
0.000381128,0.834960054,0.371654704,0.184929564,0.002646386,0.058230036,0.903515068,0.166280393,0.302643534,0.352703164,0.630612252,0.066239381,0.019495014,0.565158326,0.074171087,0.026791142,1000000.0,0.005666055,0.002004907,0.261137142,0.796259218,0.74130236,0.001578526,0.001805004,0.926350355,0.276994381,0.594290701,0.3762805,0.000629671,0.111266079,0.624238976,0.004006541,0.393262102,0.023612407,0.000725639,0.080123768,0.328533922,0.000164038,0.000665719,5660000000.0,0.006261627,0.998446121,0.000743458,0.000563913,0.217496813,0.064382499,0.394967733,0.009127095,0.847765258,0.31003749
0.000542633,0.842875166,0.373389281,0.248274558,0.005402201,0.034337,0.946701629,0.204331887,0.303732629,0.567298786,0.630788962,0.109804396,0.010526684,0.565372691,0.034282488,0.026838095,0.000311031,0.003111447,0.002760306,0.263853727,0.797747624,0.735473772,0.00073651,0.000181559,0.804631658,0.277115855,0.593983969,0.401698288,0.017975951,0.116801732,0.627064189,0.008592032,0.607446577,0.012404329,0.000183516,0.11928996,0.328620889,4550000000.0,0.00010442,8750000000.0,0.024834763,0.999168522,0.00016847,0.010613073,0.217606087,0.012373266,0.398901159,0.014097499,0.848095542,0.322734668
0.000461282,0.841048241,0.373808666,0.219343859,0.005403113,0.034335337,0.936501555,0.171632042,0.303506399,0.507093063,0.631501623,0.109804396,0.004670693,0.566147737,0.024262949,0.027049335,0.000738074,0.001122802,0.002268079,0.264144346,0.797502069,0.73297692,0.000671583,0.000400187,0.766660401,0.278199397,0.593932243,0.397232084,0.000438471,0.110933234,0.623686725,0.009404954,0.5611099,0.006922911,0.000174105,0.10398176,0.330984778,2750000000.0,0.000477001,7290000000.0,0.01704554,0.999071694,0.000122307,0.005985354,0.217592117,0.061194442,0.401293904,0.014323693,0.848059274,0.321426045
0.000533625,0.844100502,0.369637181,0.263118086,0.002847008,0.054989025,0.953809532,0.203531246,0.303545554,0.610539658,0.63062458,0.070078907,0.016741382,0.565173652,0.638042208,0.026794366,0.0,0.044521303,0.002467414,0.265400067,0.797578156,0.742481675,0.003581102,0.006725265,0.945144387,0.277118509,0.593993603,0.399335158,0.00035795,0.110933234,0.624066009,0.001765884,0.664304405,0.023807102,0.000140191,0.1417637,0.328802702,0.00026809,0.000159925,9800000000.0,0.064068243,0.999116526,0.000118346,0.000278916,0.217646897,0.047949234,0.398984222,0.014238503,0.848163255,0.340100446
0.000463752,0.841175087,0.37171174,0.233998298,0.004604273,0.038396689,0.945205598,0.238380178,0.303513408,0.499731877,0.630670813,0.098981165,0.012866709,0.565234605,0.181434036,0.026807385,0.000177018,0.013123689,0.00231627,0.264163772,0.797446318,0.74152851,0.000837958,0.000967561,0.905132271,0.277241508,0.594004863,0.401336469,0.002350832,0.115571686,0.623993903,0.007540016,0.562636284,0.020654538,0.000172138,0.11619575,0.329079281,0.000109612,0.000153681,8970000000.0,0.073778302,0.999021777,0.000113071,0.010565272,0.217608915,0.032193359,0.406352698,0.046155428,0.848071932,0.344662941
0.000472985,0.842098963,0.375246878,0.217358419,0.006346948,0.030823673,0.945874819,0.187897687,0.303759457,0.478525813,0.63113382,0.121202044,0.002928307,0.565927334,0.085435494,0.026981461,0.000553055,0.005657078,0.002317627,0.264364252,0.797517702,0.73226576,0.006003672,0.000182316,0.755519431,0.280502191,0.593919001,0.391997015,0.013601086,0.118412894,0.623668668,0.001053724,0.583078936,0.006377515,8420000000.0,0.095594821,0.329749693,7870000000.0,0.000360208,7060000000.0,0.030173783,0.998963657,4600000000.0,0.004891707,0.217577871,0.051071353,0.397146122,0.0068769,0.847935776,0.323654241
0.00045155,0.840509242,0.374486393,0.218871135,0.005116771,0.035647867,0.933674864,0.187181324,0.303520175,0.500999366,0.632258805,0.106055567,0.005807954,0.567467992,0.068470675,0.027685426,0.000568057,0.004152367,0.002289743,0.263242962,0.797422108,0.737664339,0.000488978,0.000138439,0.839683362,0.277462112,0.594021482,0.392505823,0.00130692,0.114443746,0.623787814,0.01290598,0.547099869,0.013054561,0.000277056,0.098770458,0.329770298,8490000000.0,0.000157381,5690000000.0,0.0203881,0.998998206,0.00013766,0.004324978,0.217566532,0.01852537,0.404369908,0.004562079,0.847932176,0.317358704
0.000446359,0.840126105,0.380097208,0.214805711,0.009437438,0.024176423,0.937040017,0.195019173,0.303518967,0.464827183,0.636898125,0.150406627,8480000000.0,0.569079771,0.003293112,0.030499484,0.000345035,0.000132358,0.002260609,0.264108601,0.797390013,0.735753217,0.029689672,7340000000.0,0.796269398,0.278699087,0.594023881,0.40036408,0.010596208,0.115753194,0.619887717,0.000212623,0.535052333,0.008358788,0.000554161,0.096001954,0.333243335,813000000.0,7070000000.0,5490000000.0,0.01501883,0.998972207,1270000000.0,0.450308388,0.217631635,0.005095977,0.409381812,0.217469853,0.848184336,0.332284077
0.000427693,0.84141791,0.372525907,0.255743595,0.004056211,0.042076991,0.955588685,0.321478235,0.305828158,0.503534344,0.630688621,0.090788161,0.002712458,0.565254146,0.039572334,0.026811627,0.000118012,0.0056642,0.002543072,0.263607401,0.798554148,0.731143611,0.000971869,469000000.0,0.737600399,0.276845446,0.593813119,0.388028312,0.004567121,0.114697938,0.623550896,0.006509348,0.567433493,0.003515746,0.000217673,0.090057813,0.327577881,0.000322684,0.000682833,6890000000.0,0.009105071,0.998840484,0.000194123,0.030533156,0.217580808,0.01121483,0.394222847,0.009749864,0.848063768,0.321001627
0.000512563,0.840518347,0.37435219,0.219343859,0.006010451,0.03195188,0.933430864,0.193038641,0.303598486,0.473602106,0.631234846,0.117302053,0.005868467,0.566381813,0.042963304,0.027130006,0.000219022,0.001962978,0.002285924,0.263126404,0.797421555,0.733359949,0.000511296,0.000932762,0.771608146,0.277425913,0.593949364,0.391929174,0.002082324,0.112073592,0.623756197,0.012389365,0.544210641,0.007207466,0.000284699,0.095187688,0.331249246,7320000000.0,0.000205602,821000000.0,0.017257286,0.998960422,0.000256354,0.001690383,0.217567654,0.018991846,0.399155707,0.010557702,0.847919812,0.319693004
0.000479299,0.842652859,0.370189652,0.24553276,0.003118759,0.05125346,0.954640513,0.202688467,0.3037029,0.55540389,0.630686908,0.0750975,0.010338908,0.565240843,0.08491043,0.026808735,0.000566057,0.006218088,0.002475553,0.264183199,0.797633216,0.736893861,0.000631004,0.000876024,0.840211743,0.277216714,0.593980288,0.407815291,0.000677176,0.110933234,0.623915685,0.010020622,0.608264283,0.014582794,0.000149716,0.116440029,0.328734645,6440000000.0,0.000171026,758000000.0,0.03592117,0.999087292,0.000114486,0.005509604,0.217600874,0.029175317,0.402230371,0.037612914,0.848019841,0.323795713
0.000526712,0.842051452,0.386449496,0.229838328,0.015933029,0.018539005,0.936802107,0.175213855,0.303384341,0.522449179,0.632487911,0.188439097,0.004008175,0.567196253,0.024449285,0.027508761,0.000868087,0.000840227,0.002332343,0.264314521,0.797505251,0.730301627,0.000590425,0.000109692,0.736210712,0.276417583,0.593901024,0.401686981,0.00058791,0.122204769,0.623500806,0.010724243,0.579808112,0.005292339,0.000155182,0.124501262,0.337322107,2390000000.0,0.000134717,7740000000.0,0.036556408,0.999132703,0.000145774,0.020815187,0.217668659,0.026461171,0.406735859,0.017005714,0.848135304,0.317464809
0.00039947,0.836765896,0.381058998,0.198354921,0.015179785,0.018947709,0.920323044,0.158611099,0.303504465,0.432749963,0.629581444,0.185083291,0.004555907,0.563517405,0.004204832,0.02653155,0.000587059,0.000129901,0.002152243,0.264182421,0.797289993,0.73360193,0.001020563,0.001228552,0.765877741,0.278029061,0.593922932,0.384263133,0.000714363,0.111932119,0.623704711,0.006202795,0.492749673,0.00656285,0.000119435,0.082810846,0.338205322,238000000.0,0.000240524,6840000000.0,0.040882073,0.998895484,0.000104117,0.003429975,0.217603094,0.058540223,0.408595394,0.035353906,0.848078355,0.299780717
0.000533026,0.844234589,0.369637181,0.278528883,0.002143007,0.068820977,0.961764608,0.225274957,0.303526943,0.601959733,0.630616704,0.0560208,0.018314084,0.565164781,0.400414689,0.026792498,0.000193019,0.03567993,0.00273344,0.264898866,0.797680528,0.739101429,0.001351283,0.000366901,0.89106675,0.277080901,0.594003421,0.409364329,0.001761658,0.110933234,0.62433475,0.004678567,0.671718273,0.022418651,0.000163275,0.15300057,0.328109513,0.000261858,0.000121303,8850000000.0,0.049563652,0.999210928,0.000148393,0.00719868,0.217615385,0.024802891,0.398709579,0.020900959,0.848111706,0.34409705
0.000443439,0.842212612,0.374557968,0.232391037,0.005018284,0.036136128,0.945798669,0.188487632,0.30374133,0.517135475,0.630732113,0.104725338,0.021144448,0.565299772,0.286203701,0.026821662,0.000242024,0.047295516,0.002806917,0.263768251,0.797526971,0.737570868,0.003130675,0.001771718,0.838842468,0.277075935,0.593970335,0.397277312,0.005844456,0.120276574,0.62507356,0.002019495,0.584823375,0.025150624,9250000000.0,0.098770458,0.327476945,0.000186977,3670000000.0,6800000000.0,0.039248605,0.998980296,8580000000.0,0.005278489,0.217585431,0.008949008,0.396307456,0.081479958,0.847964457,0.31509514
0.000474882,0.841640477,0.38223104,0.226434717,0.016004158,0.01850241,0.935987486,0.174581771,0.303420596,0.497781894,0.631795797,0.188771654,0.000875872,0.565826952,0.019251719,0.026952817,0.00059706,0.00056885,0.002374317,0.264429525,0.797471219,0.739792767,0.002702566,0.000399431,0.820005243,0.278345219,0.59399613,0.40986183,0.001533772,0.115055112,0.622158403,0.002339711,0.562745312,0.008639599,0.000377908,0.1123687,0.339178536,2340000000.0,9780000000.0,0.000147874,0.029160428,0.999086946,6160000000.0,0.013607711,0.217630245,0.01488962,0.420264381,0.042562754,0.848331197,0.28591639
0.000482543,0.841986798,0.369637181,0.268885317,0.001408001,0.096763755,0.946347588,0.309215794,0.303558847,0.538780286,0.630612252,0.039332467,0.027429016,0.565158396,0.549054023,0.026791157,0.0,0.065978893,0.00238541,0.263697539,0.797587425,0.739925775,0.002473294,0.000857868,0.918002788,0.277057488,0.594066914,0.406594152,0.001575054,0.110933234,0.624161276,0.002557457,0.596925425,0.032422364,0.000258941,0.138669489,0.32751285,0.000516487,0.00030979,7660000000.0,0.059288836,0.999117912,0.000238921,0.006039539,0.217585533,0.039855825,0.396290039,0.027965865,0.848010689,0.350180378
0.000406332,0.837352331,0.376270178,0.201853077,0.008299364,0.026058413,0.908864895,0.161181577,0.303489963,0.448057329,0.6302126,0.140853161,0.00473682,0.564552712,0.046372999,0.026677762,0.000267027,0.001951983,0.002030919,0.263350972,0.797293037,0.738028735,0.001111866,0.000428178,0.828134895,0.277521895,0.5939504,0.388865019,0.000374148,0.114800012,0.623629832,0.005692157,0.488443088,0.010237722,0.000112931,0.085497924,0.332511782,2220000000.0,6980000000.0,4760000000.0,0.037479014,0.998904843,6460000000.0,0.00451176,0.217028137,0.026107479,0.408544485,0.016541574,0.845584869,0.328817995
0.000510167,0.842629088,0.370728701,0.231540134,0.004161993,0.04129321,0.933477955,0.168724453,0.303517275,0.503826842,0.630633827,0.092420715,0.011202303,0.565382015,0.291259904,0.026840232,80000000.0,0.019385657,0.002323408,0.264536759,0.797404954,0.73986417,0.000904913,0.002201408,0.882577468,0.277192172,0.594016153,0.393229461,0.000502239,0.113368886,0.623871883,0.006987537,0.601068469,0.01750447,0.000212615,0.097630486,0.329231318,0.000231737,0.000454798,7670000000.0,0.020826716,0.99898538,0.000161542,0.001015436,0.217622978,0.070062513,0.401817736,0.015707298,0.847953128,0.327014218
